qseqid,sseqid,pident,ppos,length,evalue,bitscore
sp|A0A089QKZ7|Y155A_MYCTU,sp|A0A089QKZ7.1|,100.0,100.0,62,8.9e-37,119.0
sp|P9WIW9|NUON_MYCTU,sp|B3QXM3.1|,38.776,61.73,392,3.72e-89,285.0
sp|P9WIW9|NUON_MYCTU,sp|Q01UN3.1|,40.464,60.05,388,1.75e-88,283.0
sp|P9WIW9|NUON_MYCTU,sp|A7NPD6.1|,40.712,59.8,393,3.7e-86,278.0
sp|P9WIW9|NUON_MYCTU,sp|Q1DDD3.1|,40.048,55.88,417,1.17e-83,271.0
sp|P9WIW9|NUON_MYCTU,sp|C1A8Y1.1|,42.239,62.34,393,2.32e-82,268.0
sp|P9WIW9|NUON_MYCTU,sp|Q6MGN8.1|,39.948,59.79,388,5.55e-82,266.0
sp|P9WIX1|NUOH_MYCTU,sp|A1KNE8.1|,100.0,100.0,410,0.0,812.0
sp|P9WIX1|NUOH_MYCTU,sp|A0PR45.1|,86.085,90.33,424,0.0,715.0
sp|P9WIX1|NUOH_MYCTU,sp|A0QJV4.1|,84.777,91.08,381,0.0,651.0
sp|P9WIX1|NUOH_MYCTU,sp|Q73V08.1|,82.732,89.43,388,0.0,637.0
sp|P9WIX1|NUOH_MYCTU,sp|A0QU29.1|,70.416,81.42,409,0.0,564.0
sp|P9WIX1|NUOH_MYCTU,sp|A1UD97.1|,69.925,80.7,399,0.0,561.0
sp|P9WIX1|NUOH_MYCTU,sp|A3PWR4.1|,69.287,80.1,407,0.0,561.0
sp|P9WIX1|NUOH_MYCTU,sp|A4TDB2.1|,68.828,80.3,401,0.0,556.0
sp|P9WIX1|NUOH_MYCTU,sp|A1T699.1|,69.598,79.65,398,0.0,546.0
sp|P9WIX1|NUOH_MYCTU,sp|Q0S443.1|,69.154,80.6,402,0.0,543.0
sp|P9WIX1|NUOH_MYCTU,sp|Q5YWD4.1|,63.133,76.63,415,2.02e-177,510.0
sp|P9WIX1|NUOH_MYCTU,sp|Q9XAR1.1|,64.672,80.34,351,2.9600000000000006e-163,469.0
sp|P9WIX1|NUOH_MYCTU,sp|Q82DX4.1|,63.248,79.49,351,1.06e-161,465.0
sp|P9WIX1|NUOH_MYCTU,sp|A1SE34.1|,57.664,71.78,411,2.6900000000000003e-156,451.0
sp|P9WIX1|NUOH_MYCTU,sp|A4FPT4.1|,61.496,75.07,361,7.26e-156,450.0
sp|P9WIX1|NUOH_MYCTU,sp|A0LRI8.1|,56.897,69.46,406,8.660000000000001e-156,450.0
sp|P9WIX1|NUOH_MYCTU,sp|Q47LF1.1|,62.428,78.03,346,2.32e-147,429.0
sp|P9WIX1|NUOH_MYCTU,sp|Q0RRW1.1|,57.614,72.59,394,3.73e-147,428.0
sp|P9WIX1|NUOH_MYCTU,sp|Q2JFL3.1|,56.724,70.66,409,4.41e-145,422.0
sp|P9WIX1|NUOH_MYCTU,sp|Q6A6G5.1|,48.418,64.96,411,1.85e-123,367.0
sp|P9WIX1|NUOH_MYCTU,sp|Q74GA1.1|,51.077,68.0,325,2.93e-110,330.0
sp|P9WIX1|NUOH_MYCTU,sp|Q39QB4.2|,51.703,68.11,323,2.9e-109,328.0
sp|P9WIX1|NUOH_MYCTU,sp|Q39ZB6.1|,49.708,65.2,342,7.530000000000001e-105,316.0
sp|P9WIX1|NUOH_MYCTU,sp|Q746T2.1|,48.765,66.05,324,1.94e-104,315.0
sp|P9WIX1|NUOH_MYCTU,sp|Q6MDQ9.1|,51.987,66.89,302,1.12e-102,310.0
sp|P9WIX3|NUOK_MYCTU,sp|A1KNF1.1|,100.0,100.0,99,1.03e-66,198.0
sp|P9WIX3|NUOK_MYCTU,sp|A0PR48.1|,97.98,97.98,99,2.2e-65,194.0
sp|P9WIX3|NUOK_MYCTU,sp|A0QJV7.1|,94.949,96.97,99,8.890000000000001e-64,190.0
sp|P9WIX3|NUOK_MYCTU,sp|A0QU26.1|,87.755,92.86,98,9.760000000000001e-58,175.0
sp|P9WIX3|NUOK_MYCTU,sp|A3PWR1.1|,83.673,91.84,98,1.08e-55,170.0
sp|P9WIX3|NUOK_MYCTU,sp|A1T696.1|,83.673,92.86,98,1.7499999999999998e-55,169.0
sp|P9WIX3|NUOK_MYCTU,sp|A4TDA1.1|,84.694,94.9,98,5.49e-55,168.0
sp|P9WIX3|NUOK_MYCTU,sp|A1UD94.1|,82.653,91.84,98,7.15e-55,168.0
sp|P9WIX3|NUOK_MYCTU,sp|B1MPH4.1|,82.653,92.86,98,7.09e-54,166.0
sp|P9WIX3|NUOK_MYCTU,sp|C1AZF7.1|,84.694,93.88,98,9.49e-50,155.0
sp|P9WIX3|NUOK_MYCTU,sp|Q5YWD6.1|,85.714,92.86,98,4.13e-49,153.0
sp|P9WIX3|NUOK_MYCTU,sp|C0ZYJ0.1|,84.694,92.86,98,6.92e-49,153.0
sp|P9WIX3|NUOK_MYCTU,sp|Q9XAR4.1|,78.571,92.86,98,1.25e-45,144.0
sp|P9WIX3|NUOK_MYCTU,sp|Q82DX1.1|,78.571,92.86,98,2.62e-45,144.0
sp|P9WIX3|NUOK_MYCTU,sp|B1W509.1|,78.571,91.84,98,4.53e-45,143.0
sp|P9WIX3|NUOK_MYCTU,sp|Q2JFL0.1|,77.551,87.76,98,5.340000000000001e-43,138.0
sp|P9WIX3|NUOK_MYCTU,sp|A8LC91.1|,77.551,88.78,98,4.7399999999999996e-42,135.0
sp|P9WIX5|NUDC_MYCTU,sp|A5U7L9.1|,100.0,100.0,313,0.0,618.0
sp|P9WIX5|NUDC_MYCTU,sp|A1KNJ7.1|,99.681,99.68,313,0.0,614.0
sp|P9WIX5|NUDC_MYCTU,sp|Q8JZU0.2|,41.063,57.97,207,1.2099999999999999e-40,147.0
sp|P9WIX7|MUTT4_MYCTU,sp|P9WIX6.1|,100.0,100.0,248,6.27e-177,489.0
sp|P9WIX9|MUTT3_MYCTU,sp|P9WIX8.1|,100.0,100.0,217,4.71e-156,433.0
sp|P9WIY1|MUTT2_MYCTU,sp|P9WIY0.1|,100.0,100.0,141,1.0399999999999999e-95,275.0
sp|P9WIY3|MUTT1_MYCTU,sp|P9WIY2.1|,100.0,100.0,317,0.0,650.0
sp|P9WIY5|NUCS_MYCTU,sp|P9WIY5.1|,100.0,100.0,226,1.01e-166,461.0
sp|P9WIY5|NUCS_MYCTU,sp|P59979.1|,99.558,99.56,226,8.220000000000001e-166,459.0
sp|P9WIY7|Y2565_MYCTU,sp|P0A643.1|,100.0,100.0,583,0.0,1159.0
sp|P9WIY7|Y2565_MYCTU,sp|P9WIY6.1|,99.828,99.83,583,0.0,1155.0
sp|P9WIY9|Y1063_MYCTU,sp|P67099.1|,100.0,100.0,360,0.0,703.0
sp|P9WIY9|Y1063_MYCTU,sp|P0AFR0.2|,32.71,50.47,321,1.4299999999999999e-46,163.0
sp|P9WIZ1|NRDR_MYCTU,sp|A1KM56.1|,100.0,100.0,154,2.96e-109,310.0
sp|P9WIZ1|NRDR_MYCTU,sp|A0PT74.1|,94.156,96.75,154,1.59e-102,293.0
sp|P9WIZ1|NRDR_MYCTU,sp|A0QIQ1.1|,92.715,97.35,151,2.79e-100,287.0
sp|P9WIZ1|NRDR_MYCTU,sp|A1T7V6.1|,90.26,95.45,154,1.8e-99,285.0
sp|P9WIZ1|NRDR_MYCTU,sp|A4TCN7.1|,90.26,96.1,154,2.59e-99,285.0
sp|P9WIZ1|NRDR_MYCTU,sp|A1UF06.1|,90.728,96.69,151,8.09e-99,283.0
sp|P9WIZ1|NRDR_MYCTU,sp|B1MCZ3.1|,88.312,94.16,154,1.19e-96,278.0
sp|P9WIZ1|NRDR_MYCTU,sp|A0QVY8.1|,90.604,95.97,149,2.07e-96,277.0
sp|P9WIZ1|NRDR_MYCTU,sp|C1B3A6.1|,89.189,96.62,148,1.4999999999999998e-94,273.0
sp|P9WIZ1|NRDR_MYCTU,sp|C0ZYQ1.1|,85.714,93.2,147,1.02e-90,263.0
sp|P9WIZ1|NRDR_MYCTU,sp|B8ZQU7.1|,92.105,95.39,152,5.16e-90,261.0
sp|P9WIZ1|NRDR_MYCTU,sp|Q5YT45.1|,85.417,94.44,144,2.06e-89,259.0
sp|P9WIZ1|NRDR_MYCTU,sp|A8M7X6.1|,79.31,89.66,145,2.32e-82,242.0
sp|P9WIZ1|NRDR_MYCTU,sp|A4X4W8.1|,78.621,89.66,145,4.53e-82,241.0
sp|P9WIZ1|NRDR_MYCTU,sp|A0LUY9.1|,74.0,84.0,150,1.12e-76,228.0
sp|P9WIZ1|NRDR_MYCTU,sp|O86848.1|,73.649,83.78,148,9.58e-76,226.0
sp|P9WIZ1|NRDR_MYCTU,sp|C5BWL5.1|,71.141,85.91,149,1.2400000000000001e-75,225.0
sp|P9WIZ1|NRDR_MYCTU,sp|A4FAK5.1|,73.826,84.56,149,5.25e-75,224.0
sp|P9WIZ1|NRDR_MYCTU,sp|B1VXS9.1|,73.649,83.11,148,9.66e-75,223.0
sp|P9WIZ1|NRDR_MYCTU,sp|Q82KE1.1|,73.793,83.45,145,4.05e-73,219.0
sp|P9WIZ1|NRDR_MYCTU,sp|O69980.1|,73.103,83.45,145,9.110000000000001e-73,218.0
sp|P9WIZ3|NRDI_MYCTU,sp|A1KN49.1|,100.0,100.0,150,6.52e-111,313.0
sp|P9WIZ3|NRDI_MYCTU,sp|A0QJJ4.1|,86.667,92.0,150,4.43e-96,276.0
sp|P9WIZ3|NRDI_MYCTU,sp|A1T6Q8.1|,78.0,88.0,150,6.9e-81,238.0
sp|P9WIZ3|NRDI_MYCTU,sp|B8ZS49.1|,79.71,86.96,138,2.36e-80,236.0
sp|P9WIZ5|MNTH_MYCTU,sp|P9WIZ4.1|,100.0,100.0,428,0.0,838.0
sp|P9WIZ5|MNTH_MYCTU,sp|O69443.2|,99.766,100.0,428,0.0,831.0
sp|P9WIZ5|MNTH_MYCTU,sp|Q50103.2|,74.638,84.54,414,0.0,568.0
sp|P9WIZ5|MNTH_MYCTU,sp|Q9RTP8.1|,47.059,65.98,391,2.66e-110,334.0
sp|P9WIZ5|MNTH_MYCTU,sp|C6D9J9.1|,44.365,62.59,417,5.68e-107,325.0
sp|P9WIZ7|Y3131_MYCTU,sp|P9WIZ6.2|,100.0,100.0,344,0.0,687.0
sp|P9WIZ9|ACG_MYCTU,sp|P9WIZ8.1|,100.0,100.0,331,0.0,669.0
sp|P9WJ01|Y480_MYCTU,sp|P9WJ00.1|,100.0,100.0,280,0.0,558.0
sp|P9WJ01|Y480_MYCTU,sp|Q28IE5.1|,31.597,47.57,288,7.32e-35,129.0
sp|P9WJ03|SIR_MYCTU,sp|P9WJ02.1|,100.0,100.0,555,0.0,1135.0
sp|P9WJ03|SIR_MYCTU,sp|Q73XV0.1|,87.928,94.95,555,0.0,1026.0
sp|P9WJ03|SIR_MYCTU,sp|Q73YC1.1|,77.658,88.65,555,0.0,912.0
sp|P9WJ03|SIR_MYCTU,sp|I3R637.1|,30.53,49.91,547,1.3199999999999998e-68,234.0
sp|P9WJ03|SIR_MYCTU,sp|P39661.1|,32.277,48.91,505,2.75e-63,218.0
sp|P9WJ03|SIR_MYCTU,sp|Q51879.1|,31.068,50.49,515,9.84e-63,217.0
sp|P9WJ03|SIR_MYCTU,sp|P38500.1|,29.964,48.92,554,3.7900000000000005e-58,206.0
sp|P9WJ03|SIR_MYCTU,sp|Q39161.1|,30.604,49.71,513,1.2e-57,205.0
sp|P9WJ05|Y910_MYCTU,sp|P9WJ04.1|,100.0,100.0,144,7.25e-102,290.0
sp|P9WJ07|Y909_MYCTU,sp|P9WJ06.1|,100.0,100.0,59,7.16e-37,119.0
sp|P9WJ09|Y298_MYCTU,sp|P9WJ08.1|,100.0,100.0,75,1.33e-47,148.0
sp|P9WJ11|Y2654_MYCTU,sp|P9WJ10.1|,100.0,100.0,81,1.59e-45,143.0
sp|P9WJ13|Y2653_MYCTU,sp|P9WJ12.1|,100.0,100.0,107,5.22e-75,219.0
sp|P9WJ15|VPB48_MYCTU,sp|P9WJ14.1|,100.0,100.0,74,2.34e-45,142.0
sp|P9WJ17|VPB44_MYCTU,sp|P9WJ16.1|,100.0,100.0,80,8.45e-53,161.0
sp|P9WJ19|VPB42_MYCTU,sp|P9WJ18.1|,100.0,100.0,89,1.99e-55,169.0
sp|P9WJ21|VPB41_MYCTU,sp|P9WJ20.1|,100.0,100.0,95,8.62e-65,192.0
sp|P9WJ23|VPB39_MYCTU,sp|P9WJ22.1|,100.0,100.0,74,6.14e-45,141.0
sp|P9WJ25|VPB38_MYCTU,sp|P9WJ24.1|,100.0,100.0,73,4e-44,139.0
sp|P9WJ27|VPB37_MYCTU,sp|P9WJ26.1|,100.0,100.0,84,1.2999999999999999e-54,166.0
sp|P9WJ29|VPB36_MYCTU,sp|P9WJ28.1|,100.0,100.0,86,2.4800000000000003e-56,171.0
sp|P9WJ31|VPB34_MYCTU,sp|P9WJ30.1|,100.0,100.0,70,2.7399999999999998e-42,134.0
sp|P9WJ33|VPB32_MYCTU,sp|P9WJ32.1|,100.0,100.0,65,3.72e-38,123.0
sp|P9WJ35|VPB30_MYCTU,sp|P9WJ34.1|,100.0,100.0,84,3.1899999999999996e-52,160.0
sp|P9WJ37|VPB29_MYCTU,sp|P9WJ36.1|,100.0,100.0,75,1.38e-47,147.0
sp|P9WJ39|VPB28_MYCTU,sp|P9WJ38.1|,100.0,100.0,81,1.22e-52,161.0
sp|P9WJ41|VPB24_MYCTU,sp|P9WJ40.1|,100.0,100.0,77,2.37e-51,157.0
sp|P9WJ43|VPB21_MYCTU,sp|P9WJ42.1|,100.0,100.0,88,2.15e-59,178.0
sp|P9WJ45|VPB20_MYCTU,sp|P9WJ45.2|,100.0,100.0,73,5.32e-47,146.0
sp|P9WJ47|VPB18_MYCTU,sp|P9WJ46.1|,100.0,100.0,92,1.99e-60,181.0
sp|P9WJ49|VPB17_MYCTU,sp|P9WJ48.1|,100.0,100.0,75,4.8499999999999995e-45,141.0
sp|P9WJ51|VPB13_MYCTU,sp|P9WJ50.1|,100.0,100.0,87,5.95e-55,167.0
sp|P9WJ53|VPB12_MYCTU,sp|P9WJ52.1|,100.0,100.0,75,1.59e-44,140.0
sp|P9WJ55|VAPB9_MYCTU,sp|P9WJ54.1|,100.0,100.0,73,3.98e-45,141.0
sp|P9WJ57|VAPB6_MYCTU,sp|P9WJ56.1|,100.0,100.0,51,2.1700000000000002e-29,100.0
sp|P9WJ59|VAPB3_MYCTU,sp|P9WJ58.1|,100.0,100.0,88,1.21e-58,177.0
sp|P9WJ61|TUBAT_MYCTU,sp|P9WJ60.1|,100.0,100.0,296,0.0,617.0
sp|P9WJ63|TLYA_MYCTU,sp|P9WJ62.1|,100.0,100.0,268,0.0,523.0
sp|P9WJ65|RSMAF_MYCTU,sp|H8F2P5.1|,100.0,100.0,254,8.66e-174,481.0
sp|P9WJ67|RSLA_MYCTU,sp|H8EXN2.1|,100.0,100.0,250,1.29e-178,493.0
sp|P9WJ69|RSHA_MYCTU,sp|P9WJ68.1|,100.0,100.0,101,4.869999999999999e-68,201.0
sp|P9WJ71|RSDA_MYCTU,sp|H8EZ77.1|,100.0,100.0,299,0.0,583.0
sp|P9WJ73|EXRBN_MYCTU,sp|P9WJ72.1|,100.0,100.0,168,4.36e-121,341.0
sp|P9WJ75|PARD2_MYCTU,sp|P9WJ74.1|,100.0,100.0,71,3.42e-45,141.0
sp|P9WJ77|OMP2_MYCTU,sp|P9WJ76.1|,100.0,100.0,160,2.15e-112,318.0
sp|P9WJ79|MFTC_MYCTU,sp|P9WJ78.1|,100.0,100.0,391,0.0,806.0
sp|P9WJ79|MFTC_MYCTU,sp|A0PM49.1|,88.859,92.66,368,0.0,682.0
sp|P9WJ79|MFTC_MYCTU,sp|A0QSB8.1|,83.461,89.82,393,0.0,680.0
sp|P9WJ79|MFTC_MYCTU,sp|Q46CH7.1|,30.259,50.14,347,1.9199999999999998e-42,154.0
sp|P9WJ79|MFTC_MYCTU,sp|Q30Y73.2|,29.333,45.6,375,7.24e-37,140.0
sp|P9WJ79|MFTC_MYCTU,sp|Q72DS4.1|,29.799,45.56,349,5.93e-34,132.0
sp|P9WJ79|MFTC_MYCTU,sp|F8AME3.1|,28.011,42.02,357,1.9400000000000003e-27,116.0
sp|P9WJ81|MFTA_MYCTU,sp|P9WJ80.2|,100.0,100.0,29,8.2e-13,57.0
sp|P9WJ83|MCTB_MYCTU,sp|P64884.1|,100.0,100.0,314,0.0,616.0
sp|P9WJ85|MAZE7_MYCTU,sp|P9WJ84.1|,100.0,100.0,77,9.769999999999999e-48,148.0
sp|P9WJ87|MAZE6_MYCTU,sp|P0CL58.1|,100.0,100.0,82,3.8099999999999996e-55,167.0
sp|P9WJ89|MAZE5_MYCTU,sp|P9WJ88.1|,100.0,100.0,125,1.1e-86,250.0
sp|P9WJ91|MAZE4_MYCTU,sp|P0A5F0.1|,100.0,100.0,100,1.94e-68,202.0
sp|P9WJ93|KSHB_MYCTU,sp|P9WJ92.1|,100.0,100.0,358,0.0,726.0
sp|P9WJ93|KSHB_MYCTU,sp|A0R525.1|,73.446,81.92,354,0.0,528.0
sp|P9WJ93|KSHB_MYCTU,sp|B6V6V6.1|,55.84,70.66,351,8.42e-141,406.0
sp|P9WJ93|KSHB_MYCTU,sp|P76081.1|,33.613,49.02,357,3.48e-48,169.0
sp|P9WJ93|KSHB_MYCTU,sp|Q92ZP8.1|,30.925,47.69,346,2.21e-36,137.0
sp|P9WJ93|KSHB_MYCTU,sp|Q1QYU6.1|,29.545,46.88,352,3.34e-35,135.0
sp|P9WJ93|KSHB_MYCTU,sp|A0A0H2ZJB2.1|,30.22,46.43,364,6.32e-32,126.0
sp|P9WJ93|KSHB_MYCTU,sp|P75824.3|,28.571,42.53,308,1.05e-21,97.4
sp|P9WJ93|KSHB_MYCTU,sp|Q59MV9.1|,27.823,47.18,248,1.23e-20,95.5
sp|P9WJ93|KSHB_MYCTU,sp|Q9UAG7.1|,27.778,48.02,252,3.04e-20,94.4
sp|P9WJ95|INIC_MYCTU,sp|P9WJ94.1|,100.0,100.0,493,0.0,972.0
sp|P9WJ97|INIB_MYCTU,sp|P9WJ97.1|,100.0,100.0,479,0.0,868.0
sp|P9WJ99|INIA_MYCTU,sp|P9WJ98.1|,100.0,100.0,640,0.0,1286.0
sp|P9WJA1|HSAA_MYCTU,sp|P9WJA0.1|,100.0,100.0,394,0.0,810.0
sp|P9WJA3|HRP1_MYCTU,sp|P9WJA2.1|,100.0,100.0,143,1.76e-102,291.0
sp|P9WJA5|HIGB1_MYCTU,sp|P9WJA4.1|,100.0,100.0,125,1.94e-89,257.0
sp|P9WJA7|HIGA1_MYCTU,sp|P9WJA6.1|,100.0,100.0,149,7.12e-107,303.0
sp|P9WJA9|GARA_MYCTU,sp|P64898.1|,100.0,100.0,162,1.03e-114,324.0
sp|P9WJB1|FLQE3_MYCTU,sp|P9WJB0.1|,100.0,100.0,237,7.24e-165,457.0
sp|P9WJB3|FLQE2_MYCTU,sp|P9WJB2.1|,100.0,100.0,252,2.14e-177,490.0
sp|P9WJB5|FHAB_MYCTU,sp|P9WJB4.1|,100.0,100.0,155,1.3e-107,306.0
sp|P9WJB7|ESPR_MYCTU,sp|P9WJB6.1|,100.0,100.0,132,6.87e-96,274.0
sp|P9WJB9|ESPL_MYCTU,sp|P9WJB8.1|,100.0,100.0,115,6.070000000000001e-79,230.0
sp|P9WJC1|ESPK_MYCTU,sp|P9WJC1.1|,100.0,100.0,729,0.0,1434.0
sp|P9WJC3|ESPJ_MYCTU,sp|P9WJC3.1|,100.0,100.0,280,0.0,530.0
sp|P9WJC5|ESPI_MYCTU,sp|P9WJC4.1|,100.0,100.0,666,0.0,1303.0
sp|P9WJC7|ESPG3_MYCTU,sp|P9WJC6.1|,100.0,100.0,295,0.0,592.0
sp|P9WJC9|ESPG2_MYCTU,sp|P9WJC8.1|,100.0,100.0,276,0.0,541.0
sp|P9WJD1|ESPF_MYCTU,sp|P9WJD0.1|,100.0,100.0,103,3.55e-69,204.0
sp|P9WJD3|ESPE_MYCTU,sp|P9WJD2.1|,100.0,100.0,402,0.0,786.0
sp|P9WJD5|ESPD_MYCTU,sp|P9WJD4.1|,100.0,100.0,184,1.4900000000000002e-132,371.0
sp|P9WJD7|ESPC_MYCTU,sp|P65088.1|,100.0,100.0,103,1.42e-71,210.0
sp|P9WJD9|ESPB_MYCTU,sp|P9WJD8.1|,100.0,100.0,460,0.0,924.0
sp|P9WJE1|ESPA_MYCTU,sp|P9WJE1.1|,100.0,100.0,392,0.0,776.0
sp|P9WJE3|ECCE5_MYCTU,sp|P9WJE2.1|,100.0,100.0,406,0.0,811.0
sp|P9WJE5|ECCE3_MYCTU,sp|P9WJE5.1|,100.0,100.0,331,0.0,647.0
sp|P9WJE7|ECCE2_MYCTU,sp|P9WJE6.1|,100.0,100.0,537,0.0,1065.0
sp|P9WJE9|ECCE1_MYCTU,sp|P9WJE8.1|,100.0,100.0,462,0.0,935.0
sp|P9WJF1|DPRE1_MYCTU,sp|P9WJF0.1|,100.0,100.0,461,0.0,945.0
sp|P9WJF3|CWSA_MYCTU,sp|P9WJF3.1|,100.0,100.0,145,3.74e-98,281.0
sp|P9WJF5|CSM5_MYCTU,sp|P9WJF4.1|,100.0,100.0,375,0.0,778.0
sp|P9WJF7|CSM4_MYCTU,sp|P9WJF6.1|,100.0,100.0,302,0.0,607.0
sp|P9WJF9|CSM3_MYCTU,sp|P9WJF8.1|,100.0,100.0,236,1.0699999999999999e-172,477.0
sp|P9WJG1|CSM2_MYCTU,sp|P9WJG0.1|,100.0,100.0,124,4.09e-87,251.0
sp|P9WJG3|CARD_MYCTU,sp|P9WJG2.1|,100.0,100.0,162,6.45e-115,325.0
sp|P9WJG5|ARFC_MYCTU,sp|A1KH33.1|,100.0,100.0,175,3.1800000000000004e-124,349.0
sp|P9WJG7|ARFB_MYCTU,sp|A1KH32.1|,100.0,100.0,50,8.71e-30,101.0
sp|P9WJG9|NUOI_MYCTU,sp|A5U7G9.1|,100.0,100.0,211,1.2e-155,432.0
sp|P9WJG9|NUOI_MYCTU,sp|A1KNE9.1|,99.526,99.53,211,5.38e-155,430.0
sp|P9WJG9|NUOI_MYCTU,sp|A0PR46.1|,89.56,93.41,182,1.31e-119,339.0
sp|P9WJG9|NUOI_MYCTU,sp|A0QJV5.1|,87.432,90.71,183,4.89e-116,330.0
sp|P9WJG9|NUOI_MYCTU,sp|A1T698.1|,85.976,90.85,164,2.6199999999999998e-104,300.0
sp|P9WJG9|NUOI_MYCTU,sp|A4TDB3.1|,86.061,90.3,165,8.13e-104,299.0
sp|P9WJG9|NUOI_MYCTU,sp|A0QU28.1|,84.242,89.7,165,2.53e-101,293.0
sp|P9WJG9|NUOI_MYCTU,sp|A3PWR3.1|,83.537,89.63,164,1.4500000000000001e-100,291.0
sp|P9WJG9|NUOI_MYCTU,sp|A1UD96.1|,83.537,89.63,164,1.56e-100,291.0
sp|P9WJG9|NUOI_MYCTU,sp|Q744Z4.1|,77.907,84.3,172,1.59e-97,283.0
sp|P9WJG9|NUOI_MYCTU,sp|Q0S442.1|,73.626,79.67,182,2.0999999999999998e-95,278.0
sp|P9WJG9|NUOI_MYCTU,sp|C1AZF5.1|,77.844,82.63,167,5.18e-93,272.0
sp|P9WJG9|NUOI_MYCTU,sp|C0ZYJ2.1|,77.711,83.73,166,3.91e-92,270.0
sp|P9WJG9|NUOI_MYCTU,sp|Q5YWD4.1|,81.098,85.98,164,1.82e-91,282.0
sp|P9WJG9|NUOI_MYCTU,sp|A1SE35.1|,71.023,78.41,176,5.51e-87,258.0
sp|P9WJG9|NUOI_MYCTU,sp|Q2JFL2.1|,74.843,84.28,159,2.04e-86,257.0
sp|P9WJG9|NUOI_MYCTU,sp|A0LRI9.1|,72.571,80.0,175,4.23e-86,255.0
sp|P9WJG9|NUOI_MYCTU,sp|Q47LF2.1|,74.375,81.88,160,2.04e-85,253.0
sp|P9WJG9|NUOI_MYCTU,sp|A8LC93.1|,73.585,84.28,159,8.18e-85,253.0
sp|P9WJG9|NUOI_MYCTU,sp|Q0RRW0.1|,72.5,81.88,160,4.43e-84,251.0
sp|P9WJG9|NUOI_MYCTU,sp|Q9XAR2.1|,70.122,82.32,164,2.59e-83,249.0
sp|P9WJH1|NUOB_MYCTU,sp|A1KNE2.1|,100.0,100.0,184,7.28e-135,377.0
sp|P9WJH1|NUOB_MYCTU,sp|A0PR39.1|,98.37,100.0,184,1.52e-133,374.0
sp|P9WJH1|NUOB_MYCTU,sp|A0QJU8.1|,97.283,98.91,184,1.32e-131,369.0
sp|P9WJH1|NUOB_MYCTU,sp|A4TDB9.1|,91.848,96.74,184,6.929999999999999e-126,354.0
sp|P9WJH1|NUOB_MYCTU,sp|A1T6A5.1|,92.391,96.2,184,7.239999999999999e-126,354.0
sp|P9WJH1|NUOB_MYCTU,sp|A0QU35.1|,91.304,95.65,184,2.34e-124,350.0
sp|P9WJH1|NUOB_MYCTU,sp|A3PWS0.1|,90.761,95.65,184,2.37e-123,348.0
sp|P9WJH1|NUOB_MYCTU,sp|B1MPG5.1|,90.217,92.39,184,8.15e-119,336.0
sp|P9WJH1|NUOB_MYCTU,sp|Q0S449.1|,84.239,91.3,184,1.45e-109,313.0
sp|P9WJH1|NUOB_MYCTU,sp|C1AYM4.1|,83.696,91.3,184,3.9400000000000003e-109,312.0
sp|P9WJH1|NUOB_MYCTU,sp|Q47LE5.1|,81.461,89.89,178,1.42e-108,310.0
sp|P9WJH1|NUOB_MYCTU,sp|Q5YWC8.1|,82.609,89.13,184,2.06e-107,308.0
sp|P9WJH1|NUOB_MYCTU,sp|A0LRI2.1|,78.804,87.5,184,7.44e-106,303.0
sp|P9WJH1|NUOB_MYCTU,sp|C0ZYJ9.1|,80.978,90.22,184,2.35e-105,302.0
sp|P9WJH1|NUOB_MYCTU,sp|A1SE28.1|,75.0,85.87,184,1.48e-102,295.0
sp|P9WJH1|NUOB_MYCTU,sp|Q9XAQ5.1|,78.804,88.04,184,3.09e-100,289.0
sp|P9WJH1|NUOB_MYCTU,sp|Q82DY0.1|,78.261,87.5,184,1.63e-99,288.0
sp|P9WJH1|NUOB_MYCTU,sp|B1W518.1|,77.717,87.5,184,9.34e-99,286.0
sp|P9WJH1|NUOB_MYCTU,sp|C5C0S6.1|,73.224,84.7,183,1.2e-94,275.0
sp|P9WJH1|NUOB_MYCTU,sp|A4FPU0.1|,75.882,84.12,170,7.12e-94,275.0
sp|P9WJH1|NUOB_MYCTU,sp|A8LCA0.1|,82.667,94.0,150,2.59e-92,272.0
sp|P9WJH1|NUOB_MYCTU,sp|A4XC37.1|,76.331,86.98,169,3.45e-92,271.0
sp|P9WJH1|NUOB_MYCTU,sp|Q2JFL9.1|,80.0,92.26,155,8.65e-92,271.0
sp|P9WJH1|NUOB_MYCTU,sp|Q0RRW7.2|,80.0,92.26,155,2.0499999999999998e-91,271.0
sp|P9WJH1|NUOB_MYCTU,sp|A8M621.1|,75.148,86.98,169,2.42e-91,268.0
sp|P9WJH3|NUOC_MYCTU,sp|A1KNE3.1|,100.0,100.0,236,7.32e-173,477.0
sp|P9WJH3|NUOC_MYCTU,sp|B2HGE6.1|,85.714,92.02,238,7.05e-149,417.0
sp|P9WJH3|NUOC_MYCTU,sp|A0PR40.1|,85.294,92.02,238,2.25e-148,416.0
sp|P9WJH3|NUOC_MYCTU,sp|A0QJU9.1|,79.661,86.02,236,3.13e-137,387.0
sp|P9WJH3|NUOC_MYCTU,sp|Q73V13.1|,79.237,86.02,236,4.3e-137,387.0
sp|P9WJH3|NUOC_MYCTU,sp|A1T6A4.1|,78.027,86.1,223,2.19e-125,357.0
